MOIS,CLIENT_ID,web_taux,web_mls,vol_taux,vol_mls
31Jul2018 0:00:00,00000000918371,0,1,0,45
31Mar2018 0:00:00,00000000918373,1,0,12,0
31Oct2017 0:00:00,00000000918379,0,0,0,0
31Oct2017 0:00:00,00000000918380,0,0,0,0
31Jan2018 0:00:00,00000000918429,0,0,0,0
30Sep2018 0:00:00,00000000918455,0,1,0,31
31Jul2018 0:00:00,00000000918460,1,0,13,0
30Jun2018 0:00:00,00000000918477,0,0,0,0
31Jul2018 0:00:00,00000000918479,1,0,35,0
31Oct2018 0:00:00,00000000918517,0,0,0,0
31Jul2018 0:00:00,00000000918522,0,0,0,0
30Jun2018 0:00:00,00000000918530,0,0,0,0
30Nov2017 0:00:00,00000000918534,0,0,0,0
30Jun2018 0:00:00,00000000918553,0,0,0,0
31Aug2018 0:00:00,00000000918565,0,0,0,0
31Oct2017 0:00:00,00000000918570,0,1,0,22
31Jan2018 0:00:00,00000000918579,0,0,0,0
30Jun2018 0:00:00,00000000918612,0,0,0,0
31Mar2018 0:00:00,00000000918636,0,1,0,45
31Dec2017 0:00:00,00000000918643,1,0,7,0
31Jan2018 0:00:00,00000000918646,0,1,0,45
30Jun2018 0:00:00,00000000918650,1,0,25,0
31Aug2018 0:00:00,00000000918657,0,0,0,0
31Jul2018 0:00:00,00000000918658,0,0,0,0
31Oct2018 0:00:00,00000000918662,0,1,0,38
31Oct2017 0:00:00,00000000918666,0,0,0,0
31May2018 0:00:00,00000000918677,1,0,55,0
31Jul2018 0:00:00,00000000918681,0,1,0,17
31Aug2018 0:00:00,00000000918700,0,1,0,41
31Aug2018 0:00:00,00000000918706,0,1,0,38
31May2018 0:00:00,00000000918739,0,0,0,0
31Dec2017 0:00:00,00000000918741,0,0,0,0
30Apr2018 0:00:00,00000000918750,0,0,0,0
30Sep2018 0:00:00,00000000918757,0,0,0,0
30Nov2017 0:00:00,00000000918791,1,0,6,0
30Sep2018 0:00:00,00000000918802,0,0,0,0
30Sep2018 0:00:00,00000000918807,0,0,0,0
30Sep2018 0:00:00,00000000918814,0,0,0,0
31Mar2018 0:00:00,00000000918830,1,0,37,0
31Oct2017 0:00:00,00000000918831,0,0,0,0
31Oct2017 0:00:00,00000000918835,0,0,0,0
30Apr2018 0:00:00,00000000918857,0,1,0,39
28Feb2018 0:00:00,00000000918862,0,0,0,0
31Oct2017 0:00:00,00000000918874,0,0,0,0
28Feb2018 0:00:00,00000000918884,0,0,0,0
31May2018 0:00:00,00000000918906,1,0,14,0
31May2018 0:00:00,00000000918909,1,0,55,0
31Oct2017 0:00:00,00000000918918,0,0,0,0
31Mar2018 0:00:00,00000000918919,1,0,29,0
31May2018 0:00:00,00000000918923,0,1,0,8
31Oct2018 0:00:00,00000000918944,1,0,9,0
30Jun2018 0:00:00,00000000918979,0,1,0,15
30Sep2018 0:00:00,00000000919004,0,1,0,18
31Mar2018 0:00:00,00000000919005,0,0,0,0
30Apr2018 0:00:00,00000000919011,0,0,0,0
31Dec2017 0:00:00,00000000919014,0,1,0,45
30Apr2018 0:00:00,00000000919018,0,0,0,0
28Feb2018 0:00:00,00000000919019,1,1,9,45
28Feb2018 0:00:00,00000000919027,0,0,0,0
30Nov2017 0:00:00,00000000919048,0,1,0,3
31Jul2018 0:00:00,00000000919053,0,1,0,23
31Dec2017 0:00:00,00000000919096,1,0,4,0
30Sep2018 0:00:00,00000000919134,0,1,0,35
30Sep2018 0:00:00,00000000919135,0,1,0,21
31Jan2018 0:00:00,00000000919139,0,0,0,0
30Jun2018 0:00:00,00000000919141,0,1,0,3
31Mar2018 0:00:00,00000000919144,0,0,0,0
30Apr2018 0:00:00,00000000919161,0,0,0,0
28Feb2018 0:00:00,00000000919224,0,0,0,0
31Oct2017 0:00:00,00000000919227,0,0,0,0
31May2018 0:00:00,00000000919231,0,0,0,0
31May2018 0:00:00,00000000919235,0,1,0,45
31Oct2017 0:00:00,00000000919260,0,0,0,0
31Dec2017 0:00:00,00000000919267,0,0,0,0
30Apr2018 0:00:00,00000000919270,0,0,0,0
30Apr2018 0:00:00,00000000919280,1,0,25,0
28Feb2018 0:00:00,00000000919283,0,0,0,0
30Apr2018 0:00:00,00000000919284,0,1,0,14
30Nov2017 0:00:00,00000000919288,0,1,0,43
31Aug2018 0:00:00,00000000919318,0,0,0,0
30Jun2018 0:00:00,00000000919322,0,1,0,23
31Jul2018 0:00:00,00000000919349,0,0,0,0
31Oct2018 0:00:00,00000000919354,0,1,0,33
31Dec2017 0:00:00,00000000919372,0,0,0,0
31Jul2018 0:00:00,00000000919393,0,1,0,27
31Dec2017 0:00:00,00000000919397,0,0,0,0
30Jun2018 0:00:00,00000000919421,0,1,0,45
31May2018 0:00:00,00000000919443,0,1,0,32
31Mar2018 0:00:00,00000000919445,0,0,0,0
31Jul2018 0:00:00,00000000919455,0,1,0,5
28Feb2018 0:00:00,00000000919507,0,0,0,0
31Dec2017 0:00:00,00000000919510,0,0,0,0
31Aug2018 0:00:00,00000000919519,0,0,0,0
31Oct2017 0:00:00,00000000919522,0,0,0,0
31Oct2017 0:00:00,00000000919545,0,0,0,0
31Mar2018 0:00:00,00000000919589,0,0,0,0
31Jul2018 0:00:00,00000000919602,0,0,0,0
30Sep2018 0:00:00,00000000919604,0,1,0,38
30Sep2018 0:00:00,00000000919623,0,1,0,45
30Sep2018 0:00:00,00000000919632,1,1,4,13
31Jul2018 0:00:00,00000000919640,0,0,0,0
31Jan2018 0:00:00,00000000919682,0,1,0,27
30Nov2017 0:00:00,00000000919688,0,0,0,0
30Apr2018 0:00:00,00000000919705,0,1,0,45
30Nov2017 0:00:00,00000000919716,1,1,49,36
31Aug2018 0:00:00,00000000919740,0,0,0,0
30Jun2018 0:00:00,00000000919761,0,0,0,0
31Oct2018 0:00:00,00000000919781,0,0,0,0
31Mar2018 0:00:00,00000000919802,0,0,0,0
31Aug2018 0:00:00,00000000919823,1,0,34,0
31Jan2018 0:00:00,00000000919837,0,0,0,0
31Mar2018 0:00:00,00000000919850,0,0,0,0
30Nov2017 0:00:00,00000000919851,0,0,0,0
30Apr2018 0:00:00,00000000919857,0,0,0,0
31May2018 0:00:00,00000000919858,0,1,0,9
31Aug2018 0:00:00,00000000919861,1,0,55,0
31Jul2018 0:00:00,00000000919870,0,0,0,0
30Jun2018 0:00:00,00000000919875,0,1,0,25
28Feb2018 0:00:00,00000000919880,0,0,0,0
31Dec2017 0:00:00,00000000919896,0,1,0,42
31Dec2017 0:00:00,00000000919899,1,0,4,0
31Mar2018 0:00:00,00000000919900,0,0,0,0
31Jan2018 0:00:00,00000000919945,1,0,46,0
30Nov2017 0:00:00,00000000919946,0,0,0,0
31Jul2018 0:00:00,00000000919986,0,0,0,0
31Aug2018 0:00:00,00000000919997,1,0,55,0
31Dec2017 0:00:00,00000000920001,1,0,4,0
30Nov2017 0:00:00,00000000920020,1,1,39,31
31Dec2017 0:00:00,00000000920037,0,1,0,32
28Feb2018 0:00:00,00000000920046,0,0,0,0
31Jul2018 0:00:00,00000000920068,0,0,0,0
31Jan2018 0:00:00,00000000920083,0,0,0,0
30Sep2018 0:00:00,00000000920091,0,0,0,0
31Mar2018 0:00:00,00000000920102,0,0,0,0
31Oct2018 0:00:00,00000000920125,1,1,26,3
28Feb2018 0:00:00,00000000920150,0,0,0,0
31Aug2018 0:00:00,00000000920153,1,0,4,0
30Jun2018 0:00:00,00000000920176,1,0,18,0
31Aug2018 0:00:00,00000000920179,0,0,0,0
30Nov2017 0:00:00,00000000920207,1,1,28,20
31Oct2018 0:00:00,00000000920208,0,0,0,0
30Apr2018 0:00:00,00000000920209,0,0,0,0
30Sep2018 0:00:00,00000000920227,0,0,0,0
30Jun2018 0:00:00,00000000920231,0,0,0,0
31Dec2017 0:00:00,00000000920242,1,0,30,0
30Jun2018 0:00:00,00000000920244,0,0,0,0
28Feb2018 0:00:00,00000000920265,0,0,0,0
30Apr2018 0:00:00,00000000920267,0,1,0,44
28Feb2018 0:00:00,00000000920284,1,1,26,10
30Apr2018 0:00:00,00000000920290,0,1,0,45
30Jun2018 0:00:00,00000000920342,0,0,0,0
31Mar2018 0:00:00,00000000920352,0,0,0,0
31Oct2017 0:00:00,00000000920363,0,0,0,0
31Aug2018 0:00:00,00000000920368,1,1,48,42
31May2018 0:00:00,00000000920371,0,0,0,0
31Jul2018 0:00:00,00000000920378,0,1,0,45
31Oct2017 0:00:00,00000000920398,1,1,33,43
30Apr2018 0:00:00,00000000920422,0,1,0,4
30Nov2017 0:00:00,00000000920426,1,1,34,18
31Oct2017 0:00:00,00000000920436,0,0,0,0
31Oct2017 0:00:00,00000000920447,1,1,48,45
31Dec2017 0:00:00,00000000920480,0,0,0,0
31Oct2017 0:00:00,00000000920495,0,0,0,0
31May2018 0:00:00,00000000920508,0,0,0,0
30Sep2018 0:00:00,00000000920513,0,1,0,38
30Jun2018 0:00:00,00000000920543,0,0,0,0
30Nov2017 0:00:00,00000000920544,0,0,0,0
31Oct2018 0:00:00,00000000920547,0,0,0,0
30Nov2017 0:00:00,00000000920557,0,1,0,9
30Apr2018 0:00:00,00000000920591,0,0,0,0
31Oct2017 0:00:00,00000000920600,1,0,29,0
31Dec2017 0:00:00,00000000920603,1,1,16,3
31Mar2018 0:00:00,00000000920613,0,1,0,30
28Feb2018 0:00:00,00000000920622,0,0,0,0
30Nov2017 0:00:00,00000000920633,0,0,0,0
31Aug2018 0:00:00,00000000920648,0,1,0,41
30Nov2017 0:00:00,00000000920656,0,1,0,26
30Nov2017 0:00:00,00000000920700,0,0,0,0
30Sep2018 0:00:00,00000000920702,0,1,0,20
31Oct2017 0:00:00,00000000920727,0,1,0,21
31Oct2017 0:00:00,00000000920755,0,0,0,0
30Jun2018 0:00:00,00000000920775,0,0,0,0
28Feb2018 0:00:00,00000000920792,0,0,0,0
30Apr2018 0:00:00,00000000920811,0,1,0,45
30Jun2018 0:00:00,00000000920891,0,0,0,0
31Oct2017 0:00:00,00000000920893,1,0,27,0
31Oct2018 0:00:00,00000000920900,0,0,0,0
31Jul2018 0:00:00,00000000920904,0,1,0,45
31Jan2018 0:00:00,00000000920912,0,0,0,0
30Nov2017 0:00:00,00000000920918,1,1,54,12
30Apr2018 0:00:00,00000000920929,0,0,0,0
31Jan2018 0:00:00,00000000920967,0,0,0,0
31May2018 0:00:00,00000000920988,1,0,27,0
31Jan2018 0:00:00,00000000921016,0,1,0,18
31May2018 0:00:00,00000000921020,0,1,0,33
30Apr2018 0:00:00,00000000921041,0,0,0,0
30Jun2018 0:00:00,00000000921045,0,0,0,0
28Feb2018 0:00:00,00000000921063,1,0,54,0
30Nov2017 0:00:00,00000000921065,0,0,0,0
31Oct2018 0:00:00,00000000921085,0,1,0,45
30Jun2018 0:00:00,00000000921115,1,0,4,0
31Dec2017 0:00:00,00000000921131,0,0,0,0
31Oct2018 0:00:00,00000000921153,0,0,0,0
30Jun2018 0:00:00,00000000921176,1,0,48,0
31Aug2018 0:00:00,00000000921189,1,0,42,0
30Nov2017 0:00:00,00000000921191,0,0,0,0
30Sep2018 0:00:00,00000000921236,1,0,55,0
31Dec2017 0:00:00,00000000921248,0,0,0,0
30Apr2018 0:00:00,00000000921254,1,0,32,0
28Feb2018 0:00:00,00000000921291,0,1,0,8
31Oct2018 0:00:00,00000000921318,0,1,0,25
31Dec2017 0:00:00,00000000921333,1,0,20,0
31Dec2017 0:00:00,00000000921334,0,0,0,0
30Apr2018 0:00:00,00000000921342,0,0,0,0
30Sep2018 0:00:00,00000000921351,1,1,47,20
30Apr2018 0:00:00,00000000921371,1,0,6,0
30Nov2017 0:00:00,00000000921398,0,1,0,45
30Apr2018 0:00:00,00000000921402,0,1,0,45
31Oct2018 0:00:00,00000000921410,0,0,0,0
30Nov2017 0:00:00,00000000921486,0,0,0,0
31Oct2017 0:00:00,00000000921487,1,1,4,27
28Feb2018 0:00:00,00000000921500,0,0,0,0
30Apr2018 0:00:00,00000000921501,1,0,54,0
30Jun2018 0:00:00,00000000921515,0,1,0,38
31Jul2018 0:00:00,00000000921522,0,1,0,24
30Apr2018 0:00:00,00000000921535,0,1,0,30
28Feb2018 0:00:00,00000000921560,0,0,0,0
31Jan2018 0:00:00,00000000921565,0,1,0,30
31Aug2018 0:00:00,00000000921578,0,0,0,0
31Dec2017 0:00:00,00000000921586,0,1,0,45
31Oct2017 0:00:00,00000000921588,0,0,0,0
31Mar2018 0:00:00,00000000921598,0,0,0,0
31May2018 0:00:00,00000000921605,1,0,26,0
28Feb2018 0:00:00,00000000921616,0,1,0,36
31May2018 0:00:00,00000000921623,0,0,0,0
31Oct2018 0:00:00,00000000921632,0,0,0,0
30Sep2018 0:00:00,00000000921655,0,0,0,0
31May2018 0:00:00,00000000921659,1,1,52,5
31Mar2018 0:00:00,00000000921661,1,1,50,45
31Oct2018 0:00:00,00000000921663,1,0,4,0
28Feb2018 0:00:00,00000000921679,1,1,33,45
30Nov2017 0:00:00,00000000921687,0,0,0,0
31Jul2018 0:00:00,00000000921699,0,0,0,0
28Feb2018 0:00:00,00000000921708,1,0,55,0
31Dec2017 0:00:00,00000000921721,0,0,0,0
31May2018 0:00:00,00000000921772,1,1,26,45
28Feb2018 0:00:00,00000000921798,1,1,22,45
31Aug2018 0:00:00,00000000921814,0,0,0,0
31Dec2017 0:00:00,00000000921844,1,0,15,0
31Mar2018 0:00:00,00000000921853,0,1,0,22
31Dec2017 0:00:00,00000000921914,0,0,0,0
30Sep2018 0:00:00,00000000921920,0,0,0,0
30Jun2018 0:00:00,00000000921921,1,0,28,0
30Sep2018 0:00:00,00000000921945,0,1,0,26
30Nov2017 0:00:00,00000000921971,0,0,0,0
31Jul2018 0:00:00,00000000921980,0,0,0,0
30Nov2017 0:00:00,00000000921986,0,0,0,0
30Nov2017 0:00:00,00000000921996,0,0,0,0
31Jan2018 0:00:00,00000000921999,0,0,0,0
30Sep2018 0:00:00,00000000922001,0,1,0,6
28Feb2018 0:00:00,00000000922014,0,0,0,0
31Jul2018 0:00:00,00000000922040,0,0,0,0
28Feb2018 0:00:00,00000000922074,0,1,0,30
28Feb2018 0:00:00,00000000922096,0,1,0,27
31Mar2018 0:00:00,00000000922129,1,0,32,0
31Jul2018 0:00:00,00000000922174,0,0,0,0
31Dec2017 0:00:00,00000000922179,0,0,0,0
31Jan2018 0:00:00,00000000922187,1,0,16,0
30Sep2018 0:00:00,00000000922193,0,0,0,0
31Jul2018 0:00:00,00000000922211,0,1,0,9
31Oct2017 0:00:00,00000000922213,0,0,0,0
31Jul2018 0:00:00,00000000922218,0,0,0,0
30Sep2018 0:00:00,00000000922222,0,0,0,0
30Nov2017 0:00:00,00000000922223,0,0,0,0
30Jun2018 0:00:00,00000000922274,1,0,15,0
31Oct2017 0:00:00,00000000922277,0,0,0,0
31Jul2018 0:00:00,00000000922279,0,0,0,0
31Aug2018 0:00:00,00000000922291,0,0,0,0
31Oct2017 0:00:00,00000000922302,1,1,4,29
31Jan2018 0:00:00,00000000922314,1,0,10,0
31Oct2018 0:00:00,00000000922319,1,0,9,0
30Sep2018 0:00:00,00000000922349,0,0,0,0
28Feb2018 0:00:00,00000000922393,0,0,0,0
30Jun2018 0:00:00,00000000922399,0,0,0,0
31Aug2018 0:00:00,00000000922480,0,0,0,0
31Mar2018 0:00:00,00000000922507,0,1,0,15
31Dec2017 0:00:00,00000000922521,0,1,0,18
31Oct2017 0:00:00,00000000922553,1,0,30,0
30Jun2018 0:00:00,00000000922570,0,0,0,0
31Aug2018 0:00:00,00000000922600,0,0,0,0
30Sep2018 0:00:00,00000000922621,0,0,0,0
31Jan2018 0:00:00,00000000922644,0,0,0,0
31May2018 0:00:00,00000000922662,0,0,0,0
31Dec2017 0:00:00,00000000922674,1,1,42,32
28Feb2018 0:00:00,00000000922692,0,0,0,0
31May2018 0:00:00,00000000922693,1,0,8,0
31May2018 0:00:00,00000000922694,0,0,0,0
31May2018 0:00:00,00000000922708,0,1,0,44
28Feb2018 0:00:00,00000000922712,0,0,0,0
31Jan2018 0:00:00,00000000922714,0,0,0,0
30Apr2018 0:00:00,00000000922726,1,0,17,0
31Jul2018 0:00:00,00000000922731,1,0,4,0
30Apr2018 0:00:00,00000000922757,0,0,0,0
31Jan2018 0:00:00,00000000922761,0,0,0,0
30Apr2018 0:00:00,00000000922787,0,0,0,0
31Mar2018 0:00:00,00000000922800,1,0,38,0
30Nov2017 0:00:00,00000000922801,0,0,0,0
31May2018 0:00:00,00000000922807,0,0,0,0
30Jun2018 0:00:00,00000000922836,0,0,0,0
31Oct2018 0:00:00,00000000922839,1,0,5,0
31Jul2018 0:00:00,00000000922844,0,0,0,0
31Mar2018 0:00:00,00000000922860,0,1,0,21
30Sep2018 0:00:00,00000000922863,0,0,0,0
31Mar2018 0:00:00,00000000922864,0,1,0,10
30Sep2018 0:00:00,00000000922867,0,0,0,0
30Jun2018 0:00:00,00000000922872,0,0,0,0
30Nov2017 0:00:00,00000000922881,1,0,16,0
31Mar2018 0:00:00,00000000922887,1,0,55,0
31Oct2017 0:00:00,00000000922888,0,0,0,0
31Oct2018 0:00:00,00000000922898,0,1,0,42
31Oct2017 0:00:00,00000000922912,1,1,41,3
30Sep2018 0:00:00,00000000922940,1,0,20,0
30Apr2018 0:00:00,00000000922942,1,0,31,0
30Nov2017 0:00:00,00000000922946,0,0,0,0
31Oct2018 0:00:00,00000000922950,0,0,0,0
30Nov2017 0:00:00,00000000922955,0,0,0,0
31Dec2017 0:00:00,00000000922974,0,0,0,0
31May2018 0:00:00,00000000922977,0,1,0,31
31Jul2018 0:00:00,00000000923000,0,0,0,0
28Feb2018 0:00:00,00000000923011,0,1,0,45
30Jun2018 0:00:00,00000000923017,0,0,0,0
30Sep2018 0:00:00,00000000923018,1,0,31,0
30Apr2018 0:00:00,00000000923060,0,0,0,0
30Apr2018 0:00:00,00000000923069,0,0,0,0
30Sep2018 0:00:00,00000000923073,0,0,0,0
31Oct2017 0:00:00,00000000923089,0,0,0,0
28Feb2018 0:00:00,00000000923091,1,1,23,3
31Oct2018 0:00:00,00000000923095,0,0,0,0
28Feb2018 0:00:00,00000000923123,0,0,0,0
30Jun2018 0:00:00,00000000923135,1,0,12,0
30Jun2018 0:00:00,00000000923140,0,1,0,44
31Mar2018 0:00:00,00000000923150,0,0,0,0
30Jun2018 0:00:00,00000000923157,0,1,0,45
31Dec2017 0:00:00,00000000923176,0,1,0,45
30Apr2018 0:00:00,00000000923182,0,0,0,0
30Jun2018 0:00:00,00000000923277,1,0,11,0
30Jun2018 0:00:00,00000000923282,0,0,0,0
31Oct2018 0:00:00,00000000923286,0,0,0,0
31Jan2018 0:00:00,00000000923305,1,1,31,41
31Jan2018 0:00:00,00000000923319,1,1,28,41
28Feb2018 0:00:00,00000000923322,0,0,0,0
30Sep2018 0:00:00,00000000923329,1,0,44,0
31Aug2018 0:00:00,00000000923356,0,0,0,0
30Jun2018 0:00:00,00000000923362,0,0,0,0
31Jan2018 0:00:00,00000000923385,1,0,36,0
30Nov2017 0:00:00,00000000923386,0,0,0,0
30Sep2018 0:00:00,00000000923401,0,0,0,0
31Jan2018 0:00:00,00000000923414,0,0,0,0
31May2018 0:00:00,00000000923424,0,1,0,28
31Dec2017 0:00:00,00000000923458,0,1,0,36
31Oct2017 0:00:00,00000000923475,0,1,0,26
30Nov2017 0:00:00,00000000923490,0,0,0,0
28Feb2018 0:00:00,00000000923511,0,1,0,43
28Feb2018 0:00:00,00000000923515,0,0,0,0
31May2018 0:00:00,00000000923545,0,0,0,0
31Oct2017 0:00:00,00000000923548,0,0,0,0
31Oct2017 0:00:00,00000000923551,0,1,0,45
31Aug2018 0:00:00,00000000923561,0,0,0,0
30Nov2017 0:00:00,00000000923576,0,0,0,0
28Feb2018 0:00:00,00000000923629,0,0,0,0
30Sep2018 0:00:00,00000000923634,1,0,18,0
31May2018 0:00:00,00000000923640,0,0,0,0
31Jan2018 0:00:00,00000000923646,0,0,0,0
31Oct2017 0:00:00,00000000923682,1,0,6,0
31Jan2018 0:00:00,00000000923687,0,0,0,0
31Mar2018 0:00:00,00000000923700,0,0,0,0
31Jul2018 0:00:00,00000000923707,1,0,54,0
31Dec2017 0:00:00,00000000923736,0,0,0,0
31Oct2018 0:00:00,00000000923751,0,0,0,0
30Nov2017 0:00:00,00000000923790,0,0,0,0
31Jul2018 0:00:00,00000000923802,0,0,0,0
31Mar2018 0:00:00,00000000923804,0,0,0,0
31Aug2018 0:00:00,00000000923830,0,0,0,0
30Nov2017 0:00:00,00000000923863,0,0,0,0
28Feb2018 0:00:00,00000000923870,0,1,0,3
30Apr2018 0:00:00,00000000923887,0,1,0,3
31Aug2018 0:00:00,00000000923894,1,1,4,45
31Oct2017 0:00:00,00000000923927,0,1,0,42
30Nov2017 0:00:00,00000000923935,0,1,0,20
28Feb2018 0:00:00,00000000923941,1,1,32,45
31Jul2018 0:00:00,00000000923947,0,0,0,0
28Feb2018 0:00:00,00000000923948,0,0,0,0
31Mar2018 0:00:00,00000000923988,0,1,0,45
31Dec2017 0:00:00,00000000924001,1,0,11,0
30Sep2018 0:00:00,00000000924008,0,0,0,0
31Dec2017 0:00:00,00000000924015,1,0,27,0
31Oct2017 0:00:00,00000000924026,0,1,0,45
31Jan2018 0:00:00,00000000924042,0,1,0,11
31Jul2018 0:00:00,00000000924068,0,1,0,3
30Sep2018 0:00:00,00000000924077,0,1,0,15
30Jun2018 0:00:00,00000000924083,1,0,18,0
31Jan2018 0:00:00,00000000924084,0,1,0,40
31Oct2017 0:00:00,00000000924089,0,0,0,0
31Oct2018 0:00:00,00000000924119,0,0,0,0
31Jan2018 0:00:00,00000000924125,0,0,0,0
30Sep2018 0:00:00,00000000924130,0,0,0,0
28Feb2018 0:00:00,00000000924138,0,0,0,0
31Jul2018 0:00:00,00000000924146,0,0,0,0
31May2018 0:00:00,00000000924181,0,1,0,23
30Sep2018 0:00:00,00000000924201,0,0,0,0
31Oct2018 0:00:00,00000000924207,1,0,4,0
28Feb2018 0:00:00,00000000924229,0,1,0,7
31Dec2017 0:00:00,00000000924240,1,0,28,0
31Dec2017 0:00:00,00000000924270,0,0,0,0
31Aug2018 0:00:00,00000000924275,1,0,7,0
31Oct2017 0:00:00,00000000924289,0,1,0,15
30Nov2017 0:00:00,00000000924290,0,1,0,43
31Jan2018 0:00:00,00000000924297,0,1,0,30
30Jun2018 0:00:00,00000000924299,1,0,5,0
30Jun2018 0:00:00,00000000924313,0,0,0,0
31Oct2017 0:00:00,00000000924330,0,0,0,0
30Apr2018 0:00:00,00000000924342,0,0,0,0
30Jun2018 0:00:00,00000000924347,0,0,0,0
31Oct2018 0:00:00,00000000924362,0,0,0,0
30Sep2018 0:00:00,00000000924371,1,0,9,0
31Aug2018 0:00:00,00000000924376,0,0,0,0
31Dec2017 0:00:00,00000000924393,0,1,0,3
30Sep2018 0:00:00,00000000924395,0,1,0,45
31May2018 0:00:00,00000000924396,1,0,16,0
31Oct2017 0:00:00,00000000924398,0,0,0,0
30Apr2018 0:00:00,00000000924411,0,0,0,0
31Dec2017 0:00:00,00000000924422,0,0,0,0
30Jun2018 0:00:00,00000000924430,1,1,52,3
31Jan2018 0:00:00,00000000924443,0,1,0,33
31May2018 0:00:00,00000000924458,0,0,0,0
31Oct2018 0:00:00,00000000924460,1,0,36,0
28Feb2018 0:00:00,00000000924470,0,1,0,36
31Aug2018 0:00:00,00000000924472,0,1,0,18
30Nov2017 0:00:00,00000000924482,1,0,54,0
30Nov2017 0:00:00,00000000924486,0,0,0,0
31May2018 0:00:00,00000000924489,1,0,50,0
31Aug2018 0:00:00,00000000924490,0,1,0,41
28Feb2018 0:00:00,00000000924502,0,0,0,0
31Jan2018 0:00:00,00000000924521,0,0,0,0
31Oct2018 0:00:00,00000000924530,0,0,0,0
31Mar2018 0:00:00,00000000924538,0,0,0,0
30Nov2017 0:00:00,00000000924596,0,0,0,0
31Mar2018 0:00:00,00000000924602,1,0,14,0
31Mar2018 0:00:00,00000000924605,0,1,0,23
31May2018 0:00:00,00000000924612,0,0,0,0
31Mar2018 0:00:00,00000000924613,0,0,0,0
31Mar2018 0:00:00,00000000924635,0,0,0,0
30Jun2018 0:00:00,00000000924638,0,0,0,0
31Oct2017 0:00:00,00000000924646,0,0,0,0
30Jun2018 0:00:00,00000000924653,0,0,0,0
31Aug2018 0:00:00,00000000924658,0,0,0,0
31Oct2018 0:00:00,00000000924665,1,0,14,0
28Feb2018 0:00:00,00000000924670,0,0,0,0
31Jul2018 0:00:00,00000000924692,1,0,55,0
31Jan2018 0:00:00,00000000924699,1,1,35,45
30Nov2017 0:00:00,00000000924712,1,0,23,0
30Apr2018 0:00:00,00000000924725,1,1,10,20
31Jul2018 0:00:00,00000000924730,0,0,0,0
31Jul2018 0:00:00,00000000924759,0,0,0,0
31May2018 0:00:00,00000000924768,0,0,0,0
31May2018 0:00:00,00000000924775,0,0,0,0
31Dec2017 0:00:00,00000000924779,1,0,4,0
30Jun2018 0:00:00,00000000924788,0,0,0,0
30Jun2018 0:00:00,00000000924794,1,0,17,0
30Sep2018 0:00:00,00000000924808,0,1,0,37
31Dec2017 0:00:00,00000000924847,0,0,0,0
31Jan2018 0:00:00,00000000924870,0,0,0,0
31Dec2017 0:00:00,00000000924912,0,1,0,45
31Aug2018 0:00:00,00000000924947,0,0,0,0
31Jul2018 0:00:00,00000000924981,0,0,0,0
31Jul2018 0:00:00,00000000924998,1,1,4,7
31Oct2018 0:00:00,00000000925004,0,0,0,0
31Jul2018 0:00:00,00000000925025,0,1,0,45
30Sep2018 0:00:00,00000000925048,0,1,0,18
30Sep2018 0:00:00,00000000925058,0,0,0,0
31Mar2018 0:00:00,00000000925071,0,0,0,0
31Aug2018 0:00:00,00000000925101,0,1,0,15
31Dec2017 0:00:00,00000000925103,1,0,54,0
30Sep2018 0:00:00,00000000925129,0,0,0,0
28Feb2018 0:00:00,00000000925136,0,1,0,43
30Apr2018 0:00:00,00000000925140,0,0,0,0
30Jun2018 0:00:00,00000000925146,0,1,0,45
30Jun2018 0:00:00,00000000925167,0,1,0,28
30Sep2018 0:00:00,00000000925171,1,0,4,0
31Oct2018 0:00:00,00000000925205,1,0,46,0
30Nov2017 0:00:00,00000000925229,0,1,0,40
28Feb2018 0:00:00,00000000925233,0,0,0,0
30Apr2018 0:00:00,00000000925244,0,0,0,0
30Sep2018 0:00:00,00000000925246,0,1,0,3
31Oct2018 0:00:00,00000000925247,1,1,6,3
31Oct2017 0:00:00,00000000925251,1,0,4,0
31Oct2018 0:00:00,00000000925256,0,1,0,45
30Jun2018 0:00:00,00000000925259,0,0,0,0
31May2018 0:00:00,00000000925289,0,1,0,45
30Jun2018 0:00:00,00000000925294,0,0,0,0
31Oct2017 0:00:00,00000000925315,1,0,11,0
30Nov2017 0:00:00,00000000925322,1,1,43,45
31Oct2017 0:00:00,00000000925336,0,1,0,3
31Mar2018 0:00:00,00000000925349,0,1,0,26
31Dec2017 0:00:00,00000000925365,0,0,0,0
30Jun2018 0:00:00,00000000925371,0,1,0,45
30Jun2018 0:00:00,00000000925389,0,1,0,42
31Aug2018 0:00:00,00000000925407,0,0,0,0
30Apr2018 0:00:00,00000000925432,0,1,0,16
31Oct2018 0:00:00,00000000925439,0,0,0,0
31Jan2018 0:00:00,00000000925453,0,0,0,0
28Feb2018 0:00:00,00000000925474,0,0,0,0
31Mar2018 0:00:00,00000000925485,0,0,0,0
31Aug2018 0:00:00,00000000925514,0,1,0,45
30Sep2018 0:00:00,00000000925524,1,1,26,13
31Jan2018 0:00:00,00000000925532,1,0,31,0
31Oct2017 0:00:00,00000000925533,0,0,0,0
31Oct2017 0:00:00,00000000925558,0,1,0,13
31Oct2018 0:00:00,00000000925577,0,0,0,0
